District.ID,Year,Annual.Rainfall
Neemuch,1998,4201.8
Mandsaur,1998,4471.91
Ratlam,1998,4618.46
Ujjain,1998,4872.33
Shajapur,1998,4715.27
Dewas,1998,4402.57
Jhabua,1998,4722.76
Dhar,1998,4680.26
Indore,1998,4434.29
West Nimar,1998,4348.34
Barwani,1998,4310.13
East Nimar,1998,4494.74
Rajgarh,1998,4438.25
Vidisha,1998,4612.52
Bhopal,1998,4510.38
Sehore,1998,4419.95
Raisen,1998,5041.7
Betul,1998,5111.55
Harda,1998,4568.38
Hoshangabad,1998,5112.63
Katni,1998,5983.66
Jabalpur,1998,5990.3
Narsinghpur,1998,5729.1
Dindori,1998,6361.7
Mandla,1998,6325.74
Chhindwara,1998,5800.67
Seoni,1998,5968.87
Balaghat,1998,6142.98
Kachchh,1998,2227.88
Banas Kantha,1998,2297.81
Patan,1998,2404.15
Mahesana,1998,3153.83
Sabar Kantha,1998,4004.03
